iso3,gdp_pc_ppp,gdp_pc_ppp_year,gdp_total_ppp,gdp_total_ppp_year,trade_openness,trade_openness_year,hdi,hdi_year,internet_users,internet_users_year,tertiary_enroll,tertiary_enroll_year,population,population_year,surface_area,surface_area_year,tourist_arrivals,tourist_arrivals_year,tourism_receipts,tourism_receipts_year,air_departures,air_departures_year,rule_of_law,rule_of_law_year,electoral_democracy,electoral_democracy_year,homicide_rate,homicide_rate_year,gdp_total_usd,gdp_total_usd_year,price_level,price_level_year,country_name,lat,lon,land_area_km2,landlocked,n_land_borders,un_region,un_subregion,languages,english_official,independent,un_member,region,income_group,n_gdp_pc_ppp,n_gdp_total_ppp,n_trade_openness,n_hdi,n_internet_users,n_tertiary_enroll,n_population,n_surface_area,n_tourist_arrivals,n_tourism_receipts,n_air_departures,n_rule_of_law,n_electoral_democracy,n_homicide_rate,n_price_level,p_economy,p_development,p_scale,p_draw,p_security,p_cost,name
TCD,2902.7406157583,2025.0,60968307584.9057,2025.0,46.1321498031281,2025.0,0.416,2023.0,12.62689972,2024.0,4.39665967267065,2020.0,21003705.0,2025.0,1284000.0,2023.0,10399.9996185303,2020.0,25000000.0,2002.0,72.0,2014.0,0.016,2025.0,0.242,2025.0,4.408920174698675,,21472835225.4338,2025.0,0.3521966752239316,2025.0,Chad,15.0,19.0,1284000.0,True,6.0,Africa,Middle Africa,Arabic|French,False,True,True,Sub-Saharan Africa ,Low income,0.16440529351575642,0.5105456585447421,0.09303709248081782,0.0039554117224019775,0.04045966098541086,0.013691846975724866,0.7261096054178798,0.8392039862791536,0.059665478243740654,0.24412475868267183,0.16968888679201935,0.0001429826173989432,0.21164343503265426,0.3602364997603933,0.8219747952093803,0.25599601484710544,0.019368973227845903,0.7826567958485167,0.1578263745728106,0.19067430580348219,0.8219747952093803,Chad
TGO,4079.36376686718,2025.0,35048367802.874,2025.0,59.9291777017427,2023.0,0.571,2023.0,39.48320007,2024.0,14.9029897765252,2020.0,8591626.0,2025.0,56790.0,2023.0,482000.0,2020.0,264000000.0,2019.0,15446.666,2023.0,0.207,2025.0,0.351,2025.0,3.74921291744897,,11889949067.4697,2025.0,0.33924401656429526,2025.0,Togo,8.0,1.16666666,56785.0,False,3.0,Africa,Western Africa,French,False,True,True,Sub-Saharan Africa ,Lower middle income,0.23489122203480062,0.46261779372945133,0.1354511567591918,0.2826321467098165,0.33539830296942896,0.10233553169669321,0.6392206997982575,0.5939965103635584,0.4834868525685321,0.488826410681869,0.6255941063207353,0.1952121249259554,0.3444536504532605,0.3843851075223065,0.8358281277496195,0.27765339084114793,0.24012199379197954,0.6166086050809079,0.5326357898570454,0.3080169609671741,0.8358281277496195,Togo
THA,26250.0723587304,2025.0,1880026586072.36,2025.0,138.413686011523,2025.0,0.798,2023.0,90.86718789,2024.0,49.0776442074561,2025.0,71619863.0,2025.0,513115.021,2023.0,39916000.0,2019.0,15360000000.0,2020.0,335160.0,2023.0,0.416,2025.0,0.424,2025.0,3.77663964401616,2011.0,577009981112.015,2025.0,0.30691586245994,2025.0,Thailand,15.0,100.0,513120.0,False,4.0,Asia,South-Eastern Asia,Thai,False,True,True,East Asia & Pacific,Upper middle income,0.6205248347395933,0.8073704175934205,0.37672391526697585,0.6907587198849335,0.8997025217131742,0.3906728733638918,0.845343338402711,0.7670789296950158,0.9714370780343327,0.9106898341413077,0.8869190427964433,0.40866474661437585,0.4333999415147675,0.3832991758893981,0.8704042469069432,0.60153972253333,0.6603780383206664,0.8062111340488634,0.923015318324028,0.40845462133951377,0.8704042469069432,Thailand
TJK,5923.47183321348,2025.0,63894915021.3661,2025.0,59.0899316296485,2024.0,0.691,2023.0,55.79339981,2024.0,35.6398418742497,2024.0,10786734.0,2025.0,141379.0,2023.0,1035000.0,2018.0,102400001.525879,2020.0,5341.0,2023.0,0.039,2025.0,0.158,2025.0,0.892370798940089,2020.0,17660626562.4832,2025.0,0.2764011276418098,2025.0,Tajikistan,39.0,71.0,143100.0,True,4.0,Asia,Central Asia,Russian|Tajik,False,True,True,Europe & Central Asia,Lower middle income,0.3121497164987838,0.5146045903671438,0.13287119264599678,0.4983818770226536,0.5145185875623023,0.2772958614489107,0.661336718697418,0.6657164903180798,0.5679180179164381,0.39050629055619057,0.5354080306229637,0.023632984047225115,0.10929427819475583,0.5982458779567155,0.9030408491614362,0.3198751665039748,0.4300654420112889,0.6635266045077488,0.4979441130318641,0.24372438006623212,0.9030408491614362,Tajikistan
TKM,22601.5518373128,2025.0,172197765411.055,2025.0,28.1660712907997,2025.0,0.764,2023.0,17.99029922,2016.0,20.4250351701637,2024.0,7618847.0,2025.0,491209.0,2023.0,380000.0,1998.0,46000000.0,1997.0,10676.0,2023.0,0.053,2025.0,0.148,2025.0,1.01355101620555,2015.0,49828621355.6516,2025.0,0.2893685712860745,2025.0,Turkmenistan,40.0,60.0,488100.0,True,4.0,Asia,Central Asia,Russian|Turkmen,False,True,True,Europe & Central Asia,Upper middle income,0.5895266722029268,0.6004313814444685,0.037806762118963076,0.6296296296296297,0.09936106379712618,0.14892596299381966,0.6275407561527218,0.7636481418232395,0.4572174087127363,0.30742811207560017,0.5942241441132576,0.03793124578711931,0.09710985476167266,0.5792746614552227,0.8891717035503798,0.4092549385887861,0.2926388854735252,0.6955944489879806,0.45295655496719806,0.2381052540013382,0.8891717035503798,Turkmenistan
TLS,4809.49016945191,2025.0,6822343566.70042,2025.0,95.4485030105899,2024.0,0.634,2023.0,35.04199982,2021.0,30.9611108169641,2023.0,1418517.0,2025.0,14870.0,2023.0,74800.0030517578,2019.0,78000000.0,2018.0,13178.5,,0.717,2025.0,0.736,2025.0,4.06594633033822,2015.0,1902180257.82737,2025.0,0.27881625122367537,2025.0,Timor-Leste,-8.83333333,125.91666666,14874.0,False,1.0,Asia,South-Eastern Asia,Portuguese|Tetum,False,True,True,East Asia & Pacific,Lower middle income,0.2689964203881242,0.32094215127542175,0.24464271292943016,0.3959007551240561,0.2866245868043846,0.23782061589346523,0.46414483297464365,0.48862703191783163,0.27764633517200327,0.3622499004891655,0.6121078553791418,0.716077374022101,0.8135539526269616,0.37230206543088906,0.9004577879548888,0.278193761530992,0.3067819859406353,0.4763859324462376,0.4173346970134369,0.6339777973599839,0.9004577879548888,Timor-Leste
TON,8674.68048447494,2025.0,899928702.820399,2025.0,77.5794710114187,2024.0,0.769,2023.0,67.4417038,2024.0,42.8611738148984,2023.0,103742.0,2025.0,750.0,2023.0,94000.0,2019.0,47700000.7629395,2020.0,24228.0,2004.0,0.453,,0.498,,0.946346864516251,2019.0,679218218.578017,2025.0,0.7547466998767015,2025.0,Tonga,-20.0,-175.0,747.0,False,0.0,Oceania,Polynesia,English|Tongan,True,True,True,East Asia & Pacific,Upper middle income,0.3911697205469394,0.1455802917768513,0.18971071762040626,0.6386192017259978,0.642441455397954,0.33822346085657384,0.20991984452025172,0.25374780754809584,0.30288874475715855,0.31119559240412104,0.6638190887697973,0.4464530097840963,0.5235646749195828,0.5894961759481422,0.39143312016513027,0.24215357664806567,0.5397613726601752,0.2318338260341738,0.42596780864369227,0.5198379535506071,0.39143312016513027,Tonga
TTO,37121.2050020847,2025.0,50773047838.4714,2025.0,101.75027507206201,,0.807,2023.0,82.15989685,2024.0,23.8493010569383,2024.0,1367764.0,2025.0,5130.0,2023.0,141000.0,2020.0,151000000.0,2020.0,27936.0,2023.0,0.886,2025.0,0.786,2025.0,40.4432986623964,2022.0,25942749718.4685,2025.0,0.5109551390533491,2025.0,Trinidad and Tobago,11.0,-61.0,5130.0,False,0.0,Americas,Caribbean,English,True,True,True,Latin America & Caribbean ,High income,0.692302041423712,0.49470416479423357,0.26401527398004443,0.7069399496583963,0.8040781594135022,0.177817073654492,0.46060335159828275,0.40494254569416643,0.34768503830111047,0.4308276655209471,0.6759126707668528,0.8886778193108238,0.8744760697923775,0.030037928497336015,0.6521769297055132,0.4836738267326634,0.5629450609087968,0.4327729486462246,0.48480845819630347,0.5977306058668458,0.6521769297055132,Trinidad and Tobago
TUN,15233.4885842318,2025.0,188111845827.052,2025.0,101.446205451707,2025.0,0.746,2023.0,76.5,2024.0,38.1219482421875,2023.0,12348573.0,2025.0,163610.0,2023.0,2012000.0,2020.0,1007000000.0,2020.0,35726.0,2023.0,0.596,2025.0,0.395,2025.0,4.69348024650292,2020.0,57502836548.0878,2025.0,0.30568429274228315,2025.0,Tunisia,34.0,9.0,163610.0,False,2.0,Africa,Northern Africa,Arabic,False,True,True,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.5078062973215366,0.6080836574046097,0.26308051987810244,0.597267170082704,0.741920592326693,0.2982378128390221,0.6744805561409145,0.6772001703332675,0.6413579815615724,0.6278132290357258,0.6968004368862943,0.5924995404130154,0.3980651135588264,0.3509180888580231,0.8717214548480707,0.45965682486808285,0.5458085250828064,0.6758403632370911,0.6553238824945309,0.4471609142766216,0.8717214548480707,Tunisia
TUR,45288.4750285273,2025.0,3889308838891.98,2025.0,49.9346783626928,2025.0,0.853,2023.0,89.77024003,2025.0,105.88606262207,2023.0,85878556.0,2025.0,785350.0,2023.0,15971000.0,2020.0,13771000000.0,2020.0,810474.0,2023.0,0.157,2025.0,0.293,2025.0,3.22789482308636,2023.0,1597293229287.0,2025.0,0.41068819562862247,2025.0,Türkiye,39.0,35.0,783562.0,False,8.0,Asia,Western Asia,Turkish,False,True,True,Europe & Central Asia,Upper middle income,0.7334942768372391,0.8703027983820305,0.10472661662550152,0.7896440129449838,0.8876557279277572,0.8699751113160756,0.8629912930644235,0.8005474876342896,0.8702359546878347,0.8993529528816085,0.9619066097694204,0.1441469044263333,0.2737839945413783,0.40669101108226036,0.7594160183402376,0.5695078972815903,0.8490916173962723,0.8317693903493566,0.9104985057796213,0.2748739700166573,0.7594160183402376,Turkey
TUV,6759.27941373717,2025.0,64159080.1951932,2025.0,79.8295815452306,,0.689,2023.0,35.20000076,2017.0,19.3509615384615,2023.0,9492.0,2025.0,30.0,2023.0,3599.99990463257,2019.0,2400000.0,2013.0,24228.0,,0.453,,0.498,,18.2907311719786,2012.0,57345434.7234984,2025.0,0.8938007613113306,2025.0,Tuvalu,-8.0,178.0,26.0,False,0.0,Oceania,Polynesia,English|Tuvaluan,True,True,True,East Asia & Pacific,Upper middle income,0.33949053042935895,0.0,0.19662788365905196,0.4947860481841063,0.28835976931532187,0.13986382203360134,0.0,0.000637659475762016,0.0,0.0008418743930997157,0.6638190887697973,0.4464530097840963,0.5235646749195828,0.14826115166355933,0.24270981904643707,0.1787061380294703,0.3076698798443432,0.000318829737881008,0.22155365438763233,0.3727596121224128,0.24270981904643707,Tuvalu
TWN,79800.0,2024.0,1870000000000.0,2024.0,128.0,2024.0,0.926,2023.0,92.0,2024.0,90.0,2023.0,23400000.0,2024.0,36197.0,2024.0,7860000.0,2024.0,5400000000.0,2024.0,235000.0,2023.0,0.917,2025.0,0.801,2025.0,0.8,2023.0,,,0.43,2024.0,Taiwan,23.5,121.0,36193.0,False,0.0,Asia,Eastern Asia,Chinese,False,False,False,,,0.8508316435451293,0.8069074804245784,0.3447107345215857,0.9208917655519596,0.9121431803665339,0.7359417131067719,0.736610911767447,0.5585814244695316,0.7919060746479113,0.8021640519187346,0.8567696248703852,0.9203382560205895,0.8927527049420022,0.6145258362256841,0.738761351608192,0.6674832861637645,0.8563255530084217,0.6475961681184893,0.8169465838123436,0.8092055990627586,0.738761351608192,Taiwan
TZA,4470.9541015625,2025.0,305597202859.277,2025.0,38.9715711395739,2025.0,0.555,2023.0,31.16209984,2024.0,4.01880979537964,2024.0,70545865.0,2025.0,947300.0,2023.0,1527000.0,2019.0,2624500000.0,2019.0,81604.0,2023.0,0.712,2025.0,0.365,2025.0,3.74921291744897,2020.0,90143496090.4411,2025.0,0.29497487296030933,2025.0,Tanzania,-6.0,35.0,945087.0,False,8.0,Africa,Eastern Africa,English|Swahili,True,True,True,Sub-Saharan Africa ,Lower middle income,0.25387760936097037,0.6500905922759753,0.07102443541162123,0.2538655160014384,0.24401512771204092,0.010503863630127081,0.8438746930370469,0.815290118774582,0.6108845752255138,0.7272600019688453,0.7669464276562613,0.7109708519721388,0.3615118432595769,0.3843851075223065,0.8831755630316691,0.3249975456828556,0.1694615024478688,0.8295824059058144,0.7016970016168735,0.4856226009180074,0.8831755630316691,Tanzania
UGA,3487.69797525182,2025.0,179214990762.33,2025.0,50.1990176084385,2025.0,0.582,2023.0,8.949831061,2024.0,4.61899995803833,2014.0,51384894.0,2025.0,241550.0,2023.0,473000.0,2020.0,518000000.0,2020.0,1425.0,2023.0,0.214,2025.0,0.253,2025.0,8.97308867739149,2023.0,61985829288.1496,2025.0,0.3458741315359802,2025.0,Uganda,1.0,32.0,241550.0,True,5.0,Africa,Eastern Africa,English|Swahili,True,True,True,Sub-Saharan Africa ,Low income,0.20243295810059192,0.6038892454794136,0.10553923379513709,0.3024092053218266,7.771624120654516e-05,0.015567769582579936,0.8130699094169331,0.707834909568321,0.4814044217349763,0.5588010318578899,0.4232048660861397,0.2023612557959025,0.22504630080904572,0.2543653597329816,0.8287369822252652,0.3039538124583809,0.10601823038187103,0.760452409492627,0.487803439893002,0.22725763877930993,0.8287369822252652,Uganda
UKR,18904.98046875,2025.0,690445995589.257,2025.0,77.1802739924807,2025.0,0.779,2023.0,82.47489929,2024.0,87.1920013427734,2024.0,38980376.0,2025.0,603550.0,2023.0,3382000.0,2020.0,687000000.0,2020.0,4910.333,2022.0,0.387,2025.0,0.386,2025.0,3.77663964401616,2021.0,214233312784.397,2025.0,0.3102825045738166,2025.0,Ukraine,49.0,32.0,603500.0,False,7.0,Europe,Eastern Europe,Ukrainian,False,True,True,Europe & Central Asia,Upper middle income,0.5525333314872184,0.7206519798182403,0.1884835281020991,0.6565983459187342,0.8075375484828999,0.7122501533320816,0.7862146815968147,0.7798433489108924,0.6987350947888634,0.5881143869493831,0.5282684948006774,0.37904691872459506,0.38709913246905153,0.3832991758893981,0.8668035025367663,0.4872229464691859,0.7254620159112387,0.7830290152538535,0.6050393255129746,0.3831484090276816,0.8668035025367663,Ukraine
URY,38314.8861221656,2025.0,129683935279.061,2025.0,49.7171497188849,2025.0,0.862,2023.0,91.99109007,2024.0,79.9536903496537,2023.0,3384688.0,2025.0,176220.0,2023.0,3480000.0,2019.0,1085000000.0,2020.0,118204.5,2009.0,0.945,2025.0,0.862,2025.0,11.2453054170348,2023.0,85347696277.6859,2025.0,0.658120808055601,2025.0,Uruguay,-33.0,-56.0,181034.0,False,2.0,Americas,South America,Spanish,False,True,True,Latin America & Caribbean ,High income,0.6988579685012676,0.5758847550921723,0.10405790203358696,0.8058252427184466,0.9120453306024142,0.6511792987859237,0.5486755414815654,0.6830384937490037,0.7018909965905762,0.6355583481842673,0.7984134511856918,0.9489347795003779,0.9670776878838093,0.2207355922328888,0.49477797364808696,0.4596002085423423,0.7896832907022615,0.6158570176152846,0.7119542653201784,0.712249353205692,0.49477797364808696,Uruguay
USA,90026.5163005744,2025.0,30769700000000.0,2025.0,25.0160172978284,2024.0,0.938,2023.0,94.69380188,2024.0,79.361930847168,2022.0,341784857.0,2025.0,9831510.0,2023.0,45037000.0,2020.0,84205000000.0,2020.0,9267193.0,2023.0,0.924,2025.0,0.735,2025.0,5.76340794073065,2023.0,30769700000000.0,2025.0,1.0,2025.0,United States,38.0,-97.0,9372610.0,False,2.0,Americas,North America,English,True,True,True,North America,High income,0.8758084375578978,1.0,0.02812303939838721,0.9424667385832434,0.9417267886039653,0.6461865237397889,0.9972497237471611,0.999270470950881,0.9847729529011764,1.0,1.0,0.9274873868905367,0.8123355102836534,0.32032264812600997,0.12912592806820744,0.634643825652095,0.843460016975666,0.998260097349021,0.9949243176337254,0.6867151817667333,0.12912592806820744,United States
UZB,13601.2917473678,2025.0,503974484468.086,2025.0,57.4005392040216,2025.0,0.74,2023.0,89.50550079,2024.0,59.8086982926392,2025.0,37053428.0,2025.0,448920.0,2023.0,6749000.0,2019.0,395000000.0,2020.0,29916.0,2023.0,0.147,2025.0,0.218,2025.0,1.39879762685076,2021.0,147038081129.405,2025.0,0.2917569949688914,2025.0,Uzbekistan,41.0,64.0,447400.0,True,5.0,Asia,Central Asia,Russian|Uzbek,False,True,True,Europe & Central Asia,Lower middle income,0.4843311086662945,0.693398389514628,0.12767775537396425,0.5864796835670621,0.8847483344704345,0.48121259233785013,0.7812868438507038,0.7565691979399723,0.7750695866080581,0.5306576374371402,0.6817279356636043,0.13393386032640886,0.1824008187932547,0.5312776181690058,0.886617198842543,0.4351357511849623,0.6508135367917823,0.7689280208953381,0.6624850532362676,0.2825374324295564,0.886617198842543,Uzbekistan
VAT,62802.5108384276,,41000000.0,2024.0,62.5232263591126,,0.915,,89.2207202,,75.9496536254883,,764.0,2023.0,0.49,2024.0,6800000.0,2024.0,120000000.0,2024.0,185458.0,,0.865,1870.0,0.1,2024.0,0.568072449338316,,,,0.689600459088232,,Vatican City,41.9,12.45,0.44,True,1.0,Europe,Southern Europe,Italian|Latin,False,True,True,,,0.8012163205364691,0.0,0.14342563845941106,0.9011147069399498,0.8816208448540919,0.617396563474963,0.0,0.0,0.7759013189216877,0.40697201082502293,0.8366636101193986,0.8672304267009825,0.03862462228287358,0.6655338979150641,0.4611093589284924,0.3148806529986267,0.8000440384230015,0.0,0.6731789799553698,0.5237963156329734,0.4611093589284924,Vatican
VCT,22799.4005332261,2025.0,2278207298.88209,2025.0,79.8295815452306,,0.798,2023.0,76.19010162,2024.0,41.4983277591973,2022.0,99924.0,2025.0,390.0,2023.0,392000.0,2019.0,85000000.0,2020.0,24228.0,,0.453,,0.498,,51.3212761232698,2023.0,1255222222.22222,2025.0,0.5509692743229091,2025.0,Saint Vincent and the Grenadines,13.25,-61.2,389.0,False,0.0,Americas,Caribbean,English,True,True,True,Latin America & Caribbean ,Upper middle income,0.5913320150607829,0.2259898840975446,0.19662788365905196,0.6907587198849335,0.7385172565671476,0.3267248980957806,0.20627508910506634,0.20232754966955652,0.4606523357557591,0.3711720900294186,0.6638190887697973,0.4464530097840963,0.5235646749195828,0.0,0.6093803782973651,0.3379832609391265,0.5853336248492872,0.20430131938731144,0.49854783818499165,0.3233392282345597,0.6093803782973651,Saint Vincent and the Grenadines
VEN,7132.190089552395,2011.0,78128858085.56465,2011.0,25.0115313779011,2025.0,0.709,2023.0,76.67890167,2024.0,16.6614294830602,2009.0,28516896.0,2025.0,912050.0,2023.0,429000.0,2017.0,546000000.0,2016.0,23302.0,2023.0,0.009,2025.0,0.181,2025.0,12.6466448562847,2022.0,99661244155.6306,2025.0,0.34129467681865167,2011.0,Venezuela,8.0,-66.0,916445.0,False,3.0,Americas,South America,Spanish,False,True,True,Latin America & Caribbean ,Lower middle income,0.35061424139026537,0.5320157185804706,0.028109249030088882,0.5307443365695792,0.7438853087958576,0.11717178502265083,0.7558334255793931,0.8123082718672051,0.47061720119169703,0.5642662877198963,0.6605096743129829,0.0,0.13731845209084706,0.20323822136565084,0.8336348731308454,0.3035797363336083,0.46393381012936247,0.7840708487232991,0.5651310544081921,0.11351889115216596,0.8336348731308454,Venezuela
VNM,18088.491587163,2025.0,1837764100907.65,2025.0,190.336808817292,2025.0,0.766,2023.0,84.15,2024.0,37.5923642016718,2024.0,101598527.0,2025.0,331338.31,2023.0,3837000.0,2020.0,3232000000.0,2020.0,331806.0,2023.0,0.319,2025.0,0.146,2025.0,3.77663964401616,2011.0,514697215165.065,2025.0,0.28006707439266126,2025.0,Vietnam,16.16666666,107.83333333,331212.0,False,3.0,Asia,South-Eastern Asia,Vietnamese,False,True,True,East Asia & Pacific,Upper middle income,0.5433883163223254,0.8054021185521318,0.5363431234327382,0.6332254584681769,0.8259336761011952,0.2937696226854016,0.8793302603490945,0.7326879546132252,0.7126804320525888,0.7488755844177387,0.8860649283759215,0.30959821884510896,0.09467297007505604,0.3832991758893981,0.8991199877576989,0.6283778527690651,0.5843095857515913,0.8060091074811598,0.7825403149487498,0.262523454936521,0.8991199877576989,Vietnam
VUT,4525.23645747645,2025.0,1516718978.21593,2025.0,73.3835043414732,2024.0,0.621,2023.0,22.35140038,2015.0,16.6614294830602,2004.0,335169.0,2025.0,12190.0,2023.0,82400.0015258789,2020.0,67000000.0,2020.0,8307.0,2023.0,0.822,2025.0,0.729,2025.0,0.3346065111081,2020.0,1353658840.63993,2025.0,0.8924915294672434,2025.0,Vanuatu,-16.0,167.0,12189.0,False,0.0,Oceania,Melanesia,Bislama|English|French,True,True,True,East Asia & Pacific,Lower middle income,0.2563773446825147,0.1907694005230804,0.17681170767734064,0.3725278676734987,0.1472551235493037,0.11717178502265083,0.32391000243693263,0.4730002926030361,0.2883373331819951,0.34646820316162186,0.5729171014870104,0.8233143370713074,0.8050248562238034,0.7443924922690651,0.24411008941447584,0.20798615096097858,0.21231825874848442,0.39845514751998434,0.40257421261020915,0.7909105618547253,0.24411008941447584,Vanuatu
WSM,9318.95775945515,2025.0,2043703350.39507,2025.0,70.6296323498584,2025.0,0.708,2023.0,21.20000076,2014.0,16.0263900756836,2024.0,219306.0,2025.0,2840.0,2023.0,23899.9996185303,2020.0,23059999.4659424,2020.0,3540.0,2023.0,0.453,,0.498,,6.26258538794308,2018.0,1287936621.64619,2025.0,0.63019744103136,2025.0,Samoa,-13.58333333,-172.33333333,2842.0,False,0.0,Oceania,Polynesia,English|Samoan,True,True,True,East Asia & Pacific,Upper middle income,0.40600952719413763,0.21658608385001094,0.16834590587386,0.5289464221503055,0.13461033495675603,0.1118138500961412,0.2826806167478944,0.35844667401457864,0.15159391052319487,0.23573889204229337,0.5004805592412213,0.4464530097840963,0.5235646749195828,0.30794705866394406,0.5246430151963073,0.2636471723060029,0.25845686906773424,0.3205636453812365,0.29593778726890313,0.4259882477892077,0.5246430151963073,Samoa
XKX,19263.3268800963,2025.0,30375877837.3787,2025.0,118.190884160552,2025.0,0.762,2023.0,89.4430319734879,2018.0,45.0,2022.0,1576876.0,2025.0,10887.0,2024.0,350000.0,2023.0,1700000000.0,2023.0,12000.0,2023.0,0.55,2024.0,0.62,2024.0,1.89497747704421,2021.0,12456403306.8191,2025.0,0.4100755004844999,2025.0,,,,,,,,,,,,,Europe & Central Asia,Upper middle income,0.5564229018633494,0.450231198336362,0.3145560901455936,0.6260338007910823,0.8840622955273072,0.35626909926227557,0.4744319614271154,0.46411109505641224,0.448131640503707,0.6821766918131554,0.6041523053026925,0.5455195375533632,0.6722146408031971,0.48604566208414796,0.7600713177502166,0.4404033967817684,0.6221217318602217,0.4692715282417638,0.5781535458731849,0.5679266134802361,0.7600713177502166,Kosovo
YEM,3164.32154223615,2013.0,92755605480.1343,2013.0,56.0778227215077,2018.0,0.47,2023.0,17.49099922,2019.0,6.38221001625061,2011.0,41773878.0,2025.0,527970.0,2023.0,398000.0,2015.0,116000000.0,2016.0,4979.0,2023.0,0.065,2025.0,0.127,2025.0,5.80971851623815,2013.0,21606160663.0318,2018.0,0.23293644142789027,2013.0,Yemen,15.0,48.0,527968.0,False,2.0,Asia,Western Asia,Arabic,False,True,True,"Middle East, North Africa, Afghanistan & Pakistan",Low income,0.1822778082270409,0.5468720454181649,0.12361153311771714,0.10104279036317866,0.09387770004175246,0.03044427117276578,0.7929422328894205,0.7693230733338149,0.4623305642860122,0.40345249118309007,0.5294478403791988,0.05018689870702862,0.07152256555219808,0.31913026975915104,0.9495278884404807,0.28425379558764097,0.07512158719256563,0.7811326531116176,0.46507696528276704,0.1469465780061259,0.9495278884404807,Yemen
ZAF,15905.6794419658,2025.0,1029850100740.7,2025.0,60.9110971393628,2025.0,0.741,2023.0,78.35759735,2024.0,23.493768799339,2023.0,64747319.0,2025.0,1219090.0,2023.0,3886600.09765625,2020.0,2716000000.0,2020.0,169154.0,2023.0,0.694,2025.0,0.743,2025.0,43.7202551331462,2022.0,427184325997.307,2025.0,0.4148024316257899,2025.0,South Africa,-29.0,24.0,1221037.0,False,6.0,Africa,Southern Africa,Afrikaans|English|Northern Sotho|Southern Ndebele|Southern Sotho|Swazi|Tsonga|Tswana|Venda|Xhosa|Zulu,True,True,True,Sub-Saharan Africa ,Upper middle income,0.5167505030983274,0.7552657179169266,0.13846971948512396,0.5882775979863358,0.7623209167430125,0.1748173878422973,0.8355377000170489,0.835124853406582,0.7140994481189187,0.7308177524661286,0.8288491304379717,0.6925873725922748,0.8220830490301199,0.018430166293445703,0.7550156955250155,0.4701619801667926,0.5084719675238819,0.8353312767118155,0.7579221103410063,0.51103352930528,0.7550156955250155,South Africa
ZMB,4379.26131013191,2025.0,95966580563.3056,2025.0,62.5348874064443,2024.0,0.595,2023.0,17.10099983,2024.0,3.96159738763825,2012.0,21913874.0,2025.0,752610.0,2023.0,502000.0,2020.0,208599998.47412097,,12748.0,2023.0,0.654,2025.0,0.497,2025.0,5.20150860823759,2015.0,28879806220.1264,2025.0,0.30093607639875697,2025.0,Zambia,-15.0,30.0,752612.0,True,8.0,Africa,Eastern Africa,English,True,True,True,Sub-Saharan Africa ,Lower middle income,0.24958535345619537,0.5498182178844941,0.14346148620971746,0.32578209277238396,0.08959468678370348,0.010021152865871295,0.7302329731037567,0.7971991088456278,0.4879785790490723,0.4643745959711289,0.6092873806520467,0.6517351961925772,0.5223462325762744,0.33560591060778544,0.8767998423597287,0.3142883525168023,0.14179931080731958,0.7637160409746923,0.5205468518907493,0.5032291131255456,0.8767998423597287,Zambia
ZWE,6470.41613223905,2025.0,109678697422.277,2025.0,41.5039527238816,2024.0,0.598,2023.0,41.64279938,2024.0,7.74912957845971,2024.0,16950795.0,2025.0,390760.0,2023.0,639000.0,2020.0,66000000.0,2020.0,2085.0,2023.0,0.177,2025.0,0.268,2025.0,6.75833125350771,2022.0,51215643905.5886,2025.0,0.4669607235432586,2025.0,Zimbabwe,-20.0,30.0,390757.0,True,4.0,Africa,Eastern Africa,Chewa|Chibarwe|English|Kalanga|Khoisan|Ndau|Northern Ndebele|Shona|Sotho|Tonga|Tsonga|Tswana|Venda|Xhosa|Zimbabwean Sign Language,True,True,True,Sub-Saharan Africa ,Lower middle income,0.33044362116315185,0.561380216466097,0.0788093435877497,0.3311758360302049,0.3591152438518324,0.041977202797190305,0.7052712843306768,0.745658767456165,0.5146381845092042,0.344907032591502,0.4555261380119247,0.16457299262618216,0.24332293595867047,0.2965966941344349,0.6992305334474221,0.3235443937389995,0.24408942755974253,0.7254650258934209,0.438357118370877,0.23483087423976254,0.6992305334474221,Zimbabwe
